Date,Open,High,Low,Close,Adj Close,Volume
2020-08-03,181.559998,189.259995,180.339996,186.449997,184.300156,413300
2020-08-04,182.529999,187.085007,182.210007,185.509995,183.371002,483300
2020-08-05,188.000000,188.850006,186.190002,186.729996,184.576920,360500
2020-08-06,185.740005,187.410004,185.139999,186.639999,184.487976,126900
2020-08-07,186.539993,187.279999,184.479996,185.949997,183.805908,119900
2020-08-10,183.880005,184.830002,182.779999,184.250000,182.125519,149900
2020-08-11,187.800003,189.205002,185.320007,185.490005,183.351227,229500
2020-08-12,191.059998,193.830002,190.619995,192.630005,190.408905,369300
2020-08-13,193.710007,196.529999,193.500000,194.320007,192.079422,245500
2020-08-14,194.809998,195.410004,193.199997,194.300003,192.059647,228000
2020-08-17,195.869995,198.550003,195.809998,197.190002,194.916321,223200
2020-08-18,199.000000,199.619995,196.130005,196.300003,194.036591,139000
2020-08-19,197.100006,197.100006,194.429993,194.710007,192.464920,152500
2020-08-20,192.460007,195.440002,192.182007,195.020004,192.771347,114200
2020-08-21,191.619995,194.619995,191.539993,193.809998,191.575287,127200
2020-08-24,197.380005,197.380005,194.966995,195.429993,193.176605,101600
2020-08-25,198.270004,198.294998,195.470001,197.309998,195.034927,87600
2020-08-26,196.059998,199.970001,196.000000,199.289993,196.992111,215500
2020-08-27,198.460007,198.550003,194.309998,195.509995,193.255692,189700
2020-08-28,196.110001,196.710007,195.244995,196.300003,194.036591,91900
2020-08-31,195.679993,196.179993,194.279999,194.750000,192.504456,102000
2020-09-01,194.229996,195.660004,193.559998,195.570007,193.315002,164900
2020-09-02,197.550003,197.550003,195.009995,196.690002,194.422089,304700
2020-09-03,196.100006,196.100006,190.000000,190.970001,188.768036,313800
2020-09-04,191.949997,192.960007,187.139999,191.740005,189.529175,137600
2020-09-08,186.539993,190.589996,185.839996,185.839996,183.697189,222100
2020-09-09,189.020004,191.789993,188.679993,189.419998,187.235916,161100
2020-09-10,190.000000,191.197998,187.529999,187.860001,185.693909,188400
2020-09-11,190.699997,192.250000,189.610001,191.720001,189.509384,215800
2020-09-14,191.789993,193.020004,191.020004,191.990005,189.776276,233800
2020-09-15,194.470001,194.759995,191.274994,191.580002,189.371002,94500
2020-09-16,192.029999,192.419998,188.470001,188.850006,186.672485,139100
2020-09-17,187.910004,190.929993,187.740005,190.139999,187.947601,93100
2020-09-18,188.669998,189.759995,186.699997,187.919998,185.753189,122000
2020-09-21,183.899994,184.419998,180.660004,184.100006,181.977249,169500
2020-09-22,183.050003,183.880005,181.973999,183.300003,181.186478,154300
2020-09-23,183.440002,184.179993,181.289993,181.580002,179.486313,125100
2020-09-24,182.009995,184.759995,180.800003,182.830002,180.721893,142800
2020-09-25,179.250000,182.070007,178.940002,181.250000,179.160110,155500
2020-09-28,183.860001,184.070007,182.940002,183.279999,181.166702,124900
2020-09-29,183.630005,184.270004,182.100006,182.350006,180.247421,120600
2020-09-30,182.850006,185.195007,182.350006,184.089996,181.967361,249800
2020-10-01,184.490005,185.080002,182.919998,184.600006,182.471497,183600
2020-10-02,180.589996,182.464996,180.554993,180.869995,178.784485,186800
2020-10-05,181.250000,182.750000,180.639999,182.630005,180.524216,133300
2020-10-06,181.289993,181.490005,176.029999,176.490005,174.455002,345200
2020-10-07,180.539993,184.610001,180.479996,183.399994,181.285309,441100
2020-10-08,182.279999,182.830002,180.970001,181.320007,179.229309,212900
2020-10-09,181.789993,183.399994,181.220001,182.839996,180.731781,140100
2020-10-12,184.740005,185.589996,184.119995,184.899994,182.768021,159000
2020-10-13,185.800003,185.800003,183.509995,184.190002,182.066208,119200
2020-10-14,185.990005,186.860001,183.884995,185.759995,183.618103,259300
2020-10-15,181.740005,188.619995,181.729996,187.710007,185.545639,542600
2020-10-16,191.059998,194.320007,190.880005,192.520004,190.300171,500400
2020-10-19,192.529999,193.000000,188.820007,189.369995,187.186478,285000
2020-10-20,192.339996,194.369995,191.919998,192.539993,190.319931,182400
2020-10-21,189.779999,192.089996,189.330002,189.929993,187.740021,221600
2020-10-22,189.199997,191.789993,188.660004,190.100006,187.908066,306600
2020-10-23,190.509995,190.960007,188.490005,189.970001,187.779572,204700
2020-10-26,186.059998,186.649994,184.389999,185.419998,183.282028,223000
2020-10-27,186.710007,186.710007,184.830002,185.339996,183.202942,240100
2020-10-28,179.119995,180.559998,177.000000,177.119995,175.077728,395400
2020-10-29,177.100006,179.845001,176.287003,178.570007,176.511032,190600
2020-10-30,178.410004,179.300003,176.710007,178.419998,176.362747,228500
2020-11-02,180.699997,183.779999,180.690002,183.179993,181.067856,337600
2020-11-03,192.990005,198.199997,191.654999,196.009995,193.749924,671100
2020-11-04,202.100006,203.289993,199.699997,202.199997,199.868546,491300
2020-11-05,204.179993,207.259995,203.449997,207.089996,204.702164,379400
2020-11-06,207.000000,208.940002,206.500000,208.000000,205.601669,481600
2020-11-09,212.699997,213.479996,205.369995,205.800003,203.427048,399200
2020-11-10,203.460007,205.589996,202.350006,204.600006,202.240891,194200
2020-11-11,207.820007,210.059998,207.820007,209.270004,206.857040,195900
2020-11-12,208.850006,209.199997,204.039993,205.479996,203.110718,295500
2020-11-13,208.059998,208.509995,205.500000,206.690002,204.306778,777800
2020-11-16,208.500000,208.919998,205.699997,207.669998,205.275482,274100
2020-11-17,210.710007,212.009995,209.610001,210.350006,207.924576,302400
2020-11-18,214.509995,215.479996,212.789993,214.029999,211.562134,443700
2020-11-19,212.460007,214.169998,211.899994,214.169998,211.700531,195500
2020-11-20,211.919998,212.750000,209.029999,209.740005,207.321609,200200
2020-11-23,210.649994,211.190002,207.891998,209.960007,207.539078,191900
2020-11-24,210.000000,211.619995,208.649994,210.300003,207.875153,243100
2020-11-25,211.279999,213.080002,210.830002,212.389999,209.941055,144100
2020-11-27,212.740005,213.669998,212.610001,212.740005,210.287033,150300
2020-11-30,214.559998,214.559998,210.699997,211.110001,208.675812,258400
2020-12-01,212.589996,214.949997,212.339996,214.389999,211.917999,255500
2020-12-02,213.570007,215.190002,212.259995,214.770004,212.293625,169400
2020-12-03,215.399994,216.500000,214.699997,215.350006,212.866928,274400
2020-12-04,212.199997,212.759995,209.848999,210.339996,207.914688,555100
2020-12-07,209.809998,211.895004,209.470001,210.660004,208.231018,251200
2020-12-08,210.520004,215.940002,210.500000,214.000000,211.532501,244000
2020-12-09,216.679993,217.490005,213.559998,214.949997,212.471542,285900
2020-12-10,213.429993,215.164993,212.225006,213.929993,211.463287,268400
2020-12-11,213.070007,215.369995,212.800003,214.889999,212.412231,217400
2020-12-14,217.350006,218.720001,215.789993,216.399994,213.904816,233800
2020-12-15,220.240005,222.050003,219.500000,221.029999,218.481430,256400
2020-12-16,223.610001,223.630005,221.529999,222.190002,219.628052,297600
2020-12-17,223.720001,225.880005,223.240005,223.729996,221.150299,264900
2020-12-18,226.020004,226.360001,224.539993,225.729996,223.127228,179300
2020-12-21,220.960007,225.289993,219.940002,224.639999,222.049805,290600
2020-12-22,225.479996,229.000000,224.800003,227.539993,224.916367,279600
2020-12-23,228.179993,228.919998,224.940002,225.339996,222.741745,281700
2020-12-24,225.009995,226.000000,223.779999,225.529999,222.929550,53800
2020-12-28,229.440002,229.664993,227.630005,228.610001,225.974030,194600
2020-12-29,233.660004,233.660004,229.410004,229.639999,226.992157,350300
2020-12-30,233.009995,233.389999,228.695999,229.690002,227.041580,225300
2020-12-31,229.020004,230.100006,227.039993,229.520004,226.873550,134400
2021-01-04,231.660004,232.309998,225.910004,227.009995,224.392471,324800
2021-01-05,226.020004,228.179993,225.500000,226.080002,223.473206,276700
2021-01-06,221.330002,223.740005,221.119995,221.750000,219.193130,324200
2021-01-07,221.009995,222.389999,220.125000,222.100006,219.539093,283200
2021-01-08,219.589996,220.850006,216.559998,217.970001,215.456726,684200
2021-01-11,215.520004,219.699997,215.216003,217.960007,215.446838,616100
2021-01-12,216.600006,219.339996,215.929993,217.960007,215.446838,227000
2021-01-13,220.380005,221.940002,219.279999,221.690002,219.133820,263800
2021-01-14,219.539993,220.669998,215.250000,216.160004,213.667587,324900
2021-01-15,214.820007,215.139999,209.759995,210.070007,207.647812,336300
2021-01-19,211.490005,211.490005,208.410004,210.429993,208.003662,248600
2021-01-20,211.520004,214.085007,211.229996,213.649994,211.186523,167600
2021-01-21,213.410004,217.119995,213.000000,216.139999,213.647827,310400
2021-01-22,213.809998,214.494995,210.789993,212.070007,209.624756,276500
2021-01-25,211.630005,211.919998,208.669998,210.160004,207.736771,452700
2021-01-26,211.080002,211.649994,208.309998,208.500000,206.095901,449500
2021-01-27,206.520004,209.330002,203.800003,207.250000,204.860321,385900
2021-01-28,208.190002,208.789993,206.470001,206.979996,204.593430,550200
2021-01-29,209.500000,210.205994,206.960007,208.179993,205.779587,429400
2021-02-01,212.490005,217.720001,211.800003,216.990005,214.488022,582200
2021-02-02,211.089996,212.889999,204.720001,207.789993,205.394089,1005300
2021-02-03,201.690002,201.835007,194.240005,200.000000,197.693909,1991000
2021-02-04,200.080002,204.080002,200.000000,201.330002,199.008575,574700
2021-02-05,203.869995,204.089996,201.690002,202.679993,200.343018,215000
2021-02-08,207.500000,209.009995,206.610001,208.679993,206.273834,313200
2021-02-09,208.360001,209.550003,207.889999,209.179993,206.768066,204700
2021-02-10,208.750000,209.039993,206.490005,207.149994,204.761475,150800
2021-02-11,205.449997,205.820007,203.600006,204.929993,202.567062,169200
2021-02-12,204.029999,205.837006,203.429993,205.350006,202.982239,146600
2021-02-16,203.479996,203.660004,201.559998,201.970001,199.641205,230100
2021-02-17,198.259995,200.520004,198.009995,199.929993,197.624710,303900
2021-02-18,199.089996,199.940002,197.460007,199.449997,197.150253,318400
2021-02-19,199.169998,199.382004,198.000000,198.289993,196.003632,142000
2021-02-22,195.880005,198.660004,195.320007,196.720001,194.451736,224900
2021-02-23,194.669998,197.539993,192.181000,196.809998,194.540695,385300
2021-02-24,195.279999,197.479996,194.149994,196.410004,194.145325,294900
2021-02-25,196.199997,197.169998,193.440002,194.830002,192.583527,295300
2021-02-26,196.399994,198.470001,194.960007,197.380005,195.104126,389400
2021-03-01,195.000000,198.565002,194.800003,197.699997,195.420425,367600
2021-03-02,196.759995,198.050003,195.309998,196.479996,194.214493,191600
2021-03-03,192.660004,195.029999,190.899994,191.449997,189.242508,417500
2021-03-04,189.449997,191.059998,185.119995,187.779999,185.614807,683000
2021-03-05,189.429993,189.429993,183.820007,188.899994,186.721909,350500
2021-03-08,188.169998,191.929993,187.714005,188.520004,186.346298,257900
2021-03-09,192.960007,194.947998,192.744995,193.029999,190.804276,347800
2021-03-10,194.429993,194.429993,191.800003,191.830002,189.618134,277900
2021-03-11,197.919998,197.919998,195.509995,196.820007,194.550598,452500
2021-03-12,193.899994,196.149994,192.779999,195.809998,193.552231,142400
2021-03-15,195.240005,195.779999,193.899994,195.630005,193.374313,136100
2021-03-16,197.220001,197.330002,194.485001,196.619995,194.352890,343100
2021-03-17,195.399994,197.880005,194.360001,197.539993,195.262283,158700
2021-03-18,194.259995,195.619995,193.449997,194.649994,192.405594,301300
2021-03-19,196.389999,197.259995,193.449997,197.059998,194.787811,449400
2021-03-22,201.809998,209.410004,201.300003,208.059998,205.660980,659100
2021-03-23,206.639999,206.850006,202.270004,202.820007,200.481415,510400
2021-03-24,201.059998,202.289993,199.264999,200.350006,198.039886,366600
2021-03-25,199.289993,204.279999,199.130005,203.949997,201.598373,410100
2021-03-26,203.110001,204.800003,201.539993,204.259995,201.904785,650400
2021-03-29,203.720001,205.500000,202.869995,204.429993,202.072830,370600
2021-03-30,203.479996,208.949997,203.270004,208.770004,206.362808,525400
2021-03-31,209.000000,210.369995,208.610001,209.279999,206.866913,325900
2021-04-01,209.979996,211.380005,207.559998,208.039993,205.641205,487000
2021-04-05,210.300003,214.529999,209.600006,213.520004,211.058029,421900
2021-04-06,208.970001,210.410004,208.324997,209.190002,206.777954,260600
2021-04-07,207.679993,210.179993,207.309998,208.800003,206.392456,326800
2021-04-08,208.630005,209.955002,207.990997,209.169998,206.758179,236500
2021-04-09,207.740005,209.740005,206.539993,209.199997,206.787842,238100
2021-04-12,209.169998,212.419998,208.229996,211.979996,209.535782,450600
2021-04-13,210.350006,211.490005,209.600006,210.199997,207.776291,236800
2021-04-14,211.649994,211.649994,206.860001,207.419998,205.028351,877900
2021-04-15,211.029999,212.000000,208.940002,210.949997,208.517654,959700
2021-04-16,210.949997,212.639999,210.550003,212.000000,209.555542,198700
2021-04-19,212.630005,212.729996,210.574997,212.199997,210.786285,177400
2021-04-20,209.000000,210.009995,207.419998,209.850006,208.451965,294400
2021-04-21,209.330002,215.210007,209.160004,214.750000,213.319305,239300
2021-04-22,214.330002,214.369995,212.164001,213.080002,211.660431,240700
2021-04-23,214.139999,215.979996,213.669998,215.899994,214.461639,233300
2021-04-26,216.949997,218.225006,216.029999,218.050003,216.597321,265900
2021-04-27,218.509995,219.690002,217.970001,218.949997,217.491318,177600
2021-04-28,217.550003,218.940002,217.009995,217.580002,216.130463,144100
2021-04-29,216.929993,217.270004,214.720001,216.449997,215.007980,260200
2021-04-30,215.389999,215.820007,213.009995,213.389999,211.968369,131200
2021-05-03,219.369995,220.960007,217.979996,217.979996,216.527786,462200
2021-05-04,208.800003,209.449997,200.850006,202.979996,201.627716,1148300
2021-05-05,205.729996,205.850006,201.610001,203.250000,201.895920,497100
2021-05-06,201.250000,202.149994,198.949997,200.110001,198.776840,540700
2021-05-07,198.899994,201.660004,197.990005,200.500000,199.164246,389400
2021-05-10,199.440002,201.399994,198.809998,199.559998,198.230499,189700
2021-05-11,196.750000,198.830002,195.789993,197.880005,196.561707,195200
2021-05-12,198.039993,199.559998,195.460007,195.570007,194.267090,213900
2021-05-13,197.830002,198.507996,195.339996,197.240005,195.925964,152700
2021-05-14,198.740005,199.529999,197.919998,198.649994,197.326569,133200
2021-05-17,199.580002,201.720001,199.250000,201.649994,200.306580,131700
2021-05-18,202.940002,204.789993,202.699997,203.580002,202.223724,240100
2021-05-19,200.690002,203.020004,200.539993,202.750000,201.399246,167400
2021-05-20,206.000000,208.389999,205.699997,208.100006,206.713623,184500
2021-05-21,211.070007,211.809998,210.270004,211.229996,209.822754,230800
2021-05-24,211.500000,212.940002,211.389999,212.220001,210.806168,205600
2021-05-25,212.250000,213.820007,211.919998,213.009995,211.590897,206100
2021-05-26,212.369995,213.389999,211.619995,212.520004,211.104172,337500
2021-05-27,211.860001,213.690002,209.919998,210.000000,208.600952,310400
2021-05-28,209.979996,211.589996,209.360001,210.910004,209.504898,262800
2021-06-01,213.210007,213.220001,211.009995,212.699997,211.282959,260600
2021-06-02,212.360001,214.470001,212.100006,214.410004,212.981583,191800
2021-06-03,214.410004,216.255005,213.779999,215.429993,213.994766,268000
2021-06-04,217.250000,218.139999,216.229996,216.880005,215.435120,265600
2021-06-07,218.809998,220.054993,218.449997,219.369995,217.908524,243900
2021-06-08,220.770004,221.455994,217.570007,218.820007,217.362198,405600
2021-06-09,214.699997,216.770004,212.179993,212.179993,210.766418,314400
2021-06-10,212.399994,213.240005,210.929993,211.649994,210.239960,255600
2021-06-11,211.000000,211.339996,209.949997,211.309998,209.902222,132600
2021-06-14,203.720001,205.770004,202.535004,205.279999,203.912399,405300
2021-06-15,204.240005,204.800003,203.132996,204.500000,203.137589,498400
2021-06-16,202.889999,203.520004,201.330002,202.750000,201.399246,403200
2021-06-17,197.589996,202.240005,197.330002,200.919998,199.581436,620600
2021-06-18,200.460007,200.809998,199.750000,200.089996,198.756973,196300
2021-06-21,201.509995,203.130005,201.000000,202.179993,200.833038,252800
2021-06-22,202.080002,202.080002,200.250000,201.490005,200.147659,228300
2021-06-23,201.080002,201.080002,199.630005,200.110001,198.776840,230900
2021-06-24,201.779999,203.720001,201.419998,203.279999,201.925720,318200
2021-06-25,204.050003,204.899994,202.550003,204.220001,202.859467,352200
2021-06-28,205.070007,206.074997,204.399994,205.419998,204.051468,108000
2021-06-29,206.990005,207.449997,206.139999,206.869995,205.491806,149600
2021-06-30,206.350006,206.929993,205.229996,206.050003,204.677277,166700
2021-07-01,204.809998,205.050003,203.050003,203.559998,202.203857,155600
2021-07-02,204.729996,207.660004,203.869995,206.789993,205.412338,233100
2021-07-06,206.789993,207.005997,205.039993,205.860001,204.488541,239900
2021-07-07,206.960007,207.574997,204.800003,207.029999,205.650742,260500
2021-07-08,204.830002,207.259003,203.800003,205.660004,204.289871,242200
2021-07-09,208.479996,209.380005,207.580002,209.080002,207.687088,244700
2021-07-12,210.619995,210.619995,209.190002,209.580002,208.183746,165300
2021-07-13,208.929993,209.880005,208.789993,209.660004,208.263214,108600
2021-07-14,210.009995,210.779999,209.729996,210.320007,208.918823,197700
2021-07-15,206.839996,207.309998,204.360001,206.839996,205.462006,384600
2021-07-16,207.110001,211.220001,206.020004,206.889999,205.511673,231100
2021-07-19,204.399994,205.311996,203.250000,204.110001,202.750198,227400
2021-07-20,202.479996,204.250000,201.929993,204.139999,202.779999,176900
2021-07-21,205.149994,206.630005,204.809998,205.610001,204.240204,123800
2021-07-22,206.750000,207.210007,205.610001,207.210007,205.829544,159600
2021-07-23,209.809998,212.449997,209.429993,212.110001,210.696899,322700
2021-07-26,211.160004,212.039993,210.899994,211.990005,210.577698,197500
2021-07-27,212.210007,212.210007,210.149994,211.389999,209.981689,242100
2021-07-28,210.649994,212.800003,210.169998,212.240005,210.826035,224900
2021-07-29,214.070007,216.419998,213.820007,216.240005,214.799393,308700
2021-07-30,218.000000,219.449997,217.809998,218.289993,216.835724,533500
2021-08-02,216.839996,217.179993,211.649994,212.149994,210.736618,514700
2021-08-03,211.649994,211.979996,208.029999,211.300003,209.892288,479100
2021-08-04,212.850006,213.300003,210.500000,211.740005,210.329361,335700
2021-08-05,216.550003,219.529999,216.139999,219.419998,217.958191,335500
2021-08-06,220.429993,220.949997,219.279999,219.460007,217.997940,154400
2021-08-09,221.000000,222.934998,220.929993,222.119995,220.640198,222200
2021-08-10,222.589996,222.759995,220.899994,221.199997,219.726334,165200
2021-08-11,223.539993,224.270004,222.559998,224.039993,222.547409,139700
2021-08-12,224.100006,224.100006,222.755005,223.250000,221.762680,95400
2021-08-13,225.630005,227.479996,225.589996,225.880005,224.375168,224300
2021-08-16,225.490005,226.171005,223.699997,225.869995,224.365219,234500
2021-08-17,222.830002,223.259995,218.585007,219.250000,217.789322,501400
2021-08-18,219.789993,220.389999,218.350006,218.350006,216.895325,133200
2021-08-19,211.979996,214.050003,211.789993,213.160004,211.739899,167000
2021-08-20,211.000000,214.250000,210.839996,214.119995,212.693497,274000
2021-08-23,213.850006,217.320007,213.600006,217.139999,215.693390,263700
2021-08-24,215.000000,217.740005,214.610001,215.089996,213.657043,240500
2021-08-25,216.539993,218.764999,216.300003,217.979996,216.527786,156900
2021-08-26,215.630005,216.660004,214.440002,214.639999,213.210037,131100
2021-08-27,214.619995,217.339996,214.619995,216.320007,214.878860,98600
2021-08-30,216.649994,218.880005,215.820007,217.589996,216.140381,189300
2021-08-31,216.910004,217.660004,215.770004,217.399994,215.951645,133100
2021-09-01,217.529999,219.279999,217.279999,217.470001,216.021194,174500
2021-09-02,219.960007,220.639999,219.039993,219.520004,218.057541,170700
2021-09-03,219.320007,219.660004,218.279999,218.779999,217.322464,99100
2021-09-07,220.360001,220.679993,218.830002,220.529999,219.060806,225000
2021-09-08,219.479996,220.429993,219.009995,219.339996,217.878723,169300
2021-09-09,223.539993,223.580002,219.380005,219.550003,218.087326,496300
2021-09-10,222.669998,222.820007,219.039993,219.100006,217.640335,375900
2021-09-13,220.639999,220.639999,216.960007,219.289993,217.829056,287800
2021-09-14,221.720001,223.210007,220.589996,220.779999,219.309128,331200
2021-09-15,221.639999,222.000000,219.119995,221.479996,220.004471,377000
2021-09-16,221.820007,222.380005,218.300003,218.860001,217.401932,282900
2021-09-17,218.509995,218.520004,215.600006,216.389999,214.948380,194400
2021-09-20,212.449997,213.779999,211.679993,213.169998,211.749832,246200
2021-09-21,214.779999,215.580002,214.020004,214.710007,213.279587,296300
2021-09-22,214.570007,216.759995,213.880005,215.839996,214.402039,216300
2021-09-23,217.190002,217.889999,215.880005,217.119995,215.673508,131600
2021-09-24,215.740005,217.610001,215.740005,217.460007,216.011261,111600
2021-09-27,215.850006,217.589996,214.360001,216.550003,215.107315,245200
2021-09-28,215.119995,215.119995,210.509995,211.309998,209.902222,311700
2021-09-29,212.419998,212.460007,209.300003,209.380005,207.985092,155100
2021-09-30,208.279999,210.470001,207.779999,209.119995,207.726807,307400
2021-10-01,209.830002,210.470001,207.589996,209.190002,207.796356,119400
2021-10-04,207.839996,208.259995,205.690002,207.240005,205.859344,230800
2021-10-05,206.720001,211.289993,206.330002,209.710007,208.312897,227100
2021-10-06,206.149994,208.059998,206.000000,207.580002,206.197083,165900
2021-10-07,209.470001,212.470001,209.339996,211.220001,209.812820,216800
2021-10-08,212.220001,214.919998,211.869995,212.899994,211.481628,229700
2021-10-11,213.360001,217.160004,212.550003,215.160004,213.726578,408500
2021-10-12,215.699997,217.389999,215.039993,215.619995,214.183502,217900
2021-10-13,217.020004,217.020004,213.845001,214.050003,212.623978,472400
2021-10-14,217.869995,223.399994,217.139999,223.339996,221.852081,319700
2021-10-15,222.729996,224.429993,222.089996,224.419998,222.924881,274500
2021-10-18,222.119995,223.179993,221.160004,222.399994,220.918335,147900
2021-10-19,223.740005,225.809998,223.460007,224.690002,223.193085,265200
2021-10-20,224.389999,224.820007,222.869995,223.039993,221.554077,198300
2021-10-21,224.039993,225.699997,223.669998,224.610001,223.113617,115100
2021-10-22,224.399994,224.490005,222.240005,223.000000,221.514343,124800
2021-10-25,227.360001,232.774994,226.419998,231.009995,229.470978,398000
2021-10-26,236.320007,236.520004,229.899994,230.000000,228.467712,894600
2021-10-27,230.639999,232.830002,230.000000,231.440002,229.898117,284500
2021-10-28,236.300003,238.000000,234.529999,235.059998,233.494003,516100
2021-10-29,235.160004,237.539993,235.020004,237.169998,235.589935,874500
2021-11-01,241.350006,244.119995,238.899994,239.740005,238.142822,834500
2021-11-02,240.059998,249.009995,239.389999,248.809998,247.152390,601700
2021-11-03,261.670013,261.959991,253.589996,255.679993,253.976624,1116900
2021-11-04,256.450012,258.320007,254.759995,257.329987,255.615616,405800
2021-11-05,266.220001,266.670013,261.519989,262.519989,260.771057,628700
2021-11-08,262.359985,263.940002,260.730011,260.730011,258.992981,285800
2021-11-09,260.880005,261.000000,256.285004,256.670013,254.960037,381700
2021-11-10,254.949997,256.880005,252.720001,252.979996,251.294617,428500
2021-11-11,256.140015,258.440002,255.059998,258.100006,256.380524,353000
2021-11-12,259.799988,260.946991,258.299988,258.570007,256.847382,330100
2021-11-15,260.190002,260.290009,258.279999,258.850006,257.125519,139700
2021-11-16,258.660004,259.744995,257.480011,257.890015,256.171906,195500
2021-11-17,263.519989,268.500000,262.279999,266.279999,264.506012,851600
2021-11-18,266.839996,267.450012,264.420013,265.799988,264.029205,362600
2021-11-19,268.799988,271.899994,268.140015,271.309998,269.502502,456700
2021-11-22,275.369995,278.779999,273.000000,275.299988,273.465912,724300
2021-11-23,271.380005,271.799988,264.959991,266.959991,265.181458,516500
2021-11-24,264.059998,268.855011,263.899994,268.329987,266.542328,257900
2021-11-26,264.540009,265.890015,261.230011,262.709991,260.959778,273900
2021-11-29,266.100006,267.820007,265.070007,265.769989,263.999390,224500
2021-11-30,266.420013,267.660004,259.709991,260.459991,258.724762,380800
2021-12-01,263.720001,264.589996,256.850006,256.859985,255.148758,364100
2021-12-02,260.399994,263.750000,260.230011,262.480011,260.731323,465000
2021-12-03,261.899994,262.589996,256.799988,258.809998,257.085785,284600
2021-12-06,258.890015,261.320007,256.869995,258.529999,256.807648,367000
2021-12-07,263.640015,266.997986,263.149994,265.899994,264.128540,290100
2021-12-08,267.720001,268.420013,264.078003,267.070007,265.290741,288200
2021-12-09,263.549988,264.299988,259.755005,260.250000,258.516174,313700
2021-12-10,259.799988,261.500000,258.850006,261.299988,259.559174,413600
2021-12-13,259.880005,260.809998,257.709991,258.399994,256.678497,192600
2021-12-14,256.260010,256.739990,251.889999,253.309998,251.622406,449800
2021-12-15,258.500000,260.519989,255.910004,260.470001,258.734711,605800
2021-12-16,259.130005,260.040009,256.010010,256.579987,254.870621,301200
2021-12-17,253.800003,256.299988,252.270996,252.509995,250.827744,442000
2021-12-20,250.440002,251.059998,247.684998,249.600006,247.937134,520400
2021-12-21,249.399994,249.970001,246.839996,249.020004,247.361008,456100
2021-12-22,247.300003,251.649994,247.020004,250.699997,249.029800,243100
2021-12-23,250.000000,254.479996,249.839996,253.460007,251.771423,223300
2021-12-27,254.679993,258.559998,254.279999,258.140015,256.420258,169000
2021-12-28,258.309998,258.692993,257.100006,257.500000,255.784500,142300
2021-12-29,256.500000,258.089996,255.229996,257.799988,256.082489,119400
2021-12-30,257.049988,259.690002,256.760010,256.829987,255.118958,168200
2021-12-31,256.640015,260.429993,256.640015,258.820007,257.095703,133000
2022-01-03,259.399994,259.869995,256.839996,259.489990,257.761230,192600
2022-01-04,261.779999,271.950012,261.779999,269.190002,267.396637,691900
2022-01-05,268.670013,268.809998,262.190002,262.790009,261.039276,278700
2022-01-06,262.489990,263.040009,259.000000,261.579987,259.837311,302000
2022-01-07,257.519989,258.600006,254.119995,257.019989,255.307693,276600
2022-01-10,252.029999,254.580002,249.169998,254.220001,252.526352,586800
2022-01-11,251.539993,254.679993,250.110001,254.339996,252.645554,331200
2022-01-12,256.660004,259.500000,256.260010,258.410004,256.688446,240700
2022-01-13,256.079987,257.940002,250.860001,251.009995,249.337738,251900
2022-01-14,246.399994,247.259995,242.500000,245.389999,243.755173,346500
2022-01-18,238.479996,239.735001,236.199997,236.649994,235.073395,326100
2022-01-19,241.250000,242.110001,237.914993,239.080002,237.487213,448800
2022-01-20,240.240005,243.300003,236.259995,236.600006,235.023743,293500
2022-01-21,234.179993,235.770004,231.889999,232.309998,230.762314,391200
2022-01-24,227.070007,231.729996,221.427994,231.720001,230.176254,476200
2022-01-25,225.440002,229.350006,224.169998,226.660004,225.149963,385500
2022-01-26,228.050003,232.869995,224.169998,226.259995,224.752625,406100
2022-01-27,225.479996,225.589996,220.539993,221.119995,219.646866,400100
2022-01-28,222.559998,226.979996,221.000000,226.979996,225.467819,280200
2022-01-31,225.520004,232.119995,225.229996,230.960007,229.421326,818600
2022-02-01,233.990005,235.710007,231.179993,235.490005,233.921143,551400
2022-02-02,237.000000,239.059998,235.369995,238.410004,236.821686,551800
2022-02-03,232.649994,235.009995,229.279999,229.529999,228.000839,288700
2022-02-04,227.740005,231.539993,226.649994,230.130005,228.596848,268300
2022-02-07,225.949997,228.179993,224.059998,225.520004,224.017563,577700
2022-02-08,221.350006,228.039993,220.080002,227.089996,225.577087,578400
2022-02-09,231.899994,234.505005,231.059998,233.800003,232.242401,345400
2022-02-10,225.100006,229.419998,224.229996,224.500000,223.004349,443900
2022-02-11,222.500000,223.979996,216.190002,218.169998,216.716522,773100
2022-02-14,217.720001,219.889999,216.529999,218.210007,216.756256,433400
2022-02-15,224.779999,226.100006,223.550995,224.240005,222.746094,357900
2022-02-16,223.539993,224.770004,221.130005,224.070007,222.577225,241500
2022-02-17,225.570007,225.604996,220.970001,220.970001,219.497864,196500
2022-02-18,221.220001,222.130005,219.160004,220.380005,218.911804,256300
2022-02-22,217.000000,219.899994,214.039993,216.429993,214.988113,344200
2022-02-23,221.029999,221.449997,215.070007,215.300003,213.865646,301200
2022-02-24,204.880005,215.875000,204.300003,215.550003,214.113983,732800
2022-02-25,212.199997,215.460007,210.300003,213.419998,211.998169,460300
2022-02-28,212.039993,218.000000,211.679993,215.309998,213.875580,376300
2022-03-01,214.899994,215.369995,207.630005,208.479996,207.091080,357700
2022-03-02,208.979996,211.266006,208.029999,210.059998,208.660553,321300
